app_id,name,release_date,game_genre,tags,summary,platform,categories,price,num_positive_review,num_negative_review,review_score_description,total_reviews,positive_ratio,metacritic_score,recommendations,is_free
2310,QUAKE,03/08/07,Action,1990's | Action | Arena Shooter | Atmospheric | Boomer Shooter | Classic | Co-op | FPS | Fast-Paced | First-Person | Gore | Great Soundtrack | Horror | Moddable | Multiplayer | Old School | Retro | Sci-fi | Shooter | Singleplayer,"Developed by the award-winning id Software, Quake® is the ground-breaking, original dark fantasy first-person shooter that inspires today’s retro-style FPS games. With Quake (Enhanced), experience the authentic, updated, and visually enhanced version of the original.",windows,Co-op | Cross-Platform Multiplayer | Family Sharing | Full controller support | Multi-player | Online Co-op | Online PvP | PvP | Remote Play Together | Shared/Split Screen | Shared/Split Screen Co-op | Shared/Split Screen PvP | Single-player | Steam Cloud,3.99,13357,468,Overwhelmingly Positive,13825,0.966148282,94,11722,FALSE
2320,QUAKE II,03/08/07,Action,1990's | Action | Arena Shooter | Atmospheric | Boomer Shooter | Classic | Co-op | FPS | Fast-Paced | First-Person | Gore | Great Soundtrack | Horror | Moddable | Multiplayer | Old School | Retro | Sci-fi | Shooter | Singleplayer,"You are humanity’s last hope to stop the Strogg, a hostile alien race waging war against Earth. Play this military sci-fi FPS, now upgraded for modern platforms with improved visuals, new campaign content, online multiplayer/co-op, and more.",windows,Co-op | Cross-Platform Multiplayer | Family Sharing | Full controller support | Multi-player | Online Co-op | Online PvP | PvP | Remote Play Together | Shared/Split Screen | Shared/Split Screen Co-op | Shared/Split Screen PvP | Single-player | Steam Cloud | Steam Trading Cards,3.99,8249,403,Overwhelmingly Positive,8652,0.953421174,,7098,FALSE
2360,HeXen: Beyond Heretic,03/08/07,Action,1990's | Action | Adventure | Boomer Shooter | Class-Based | Classic | Dark | Dark Fantasy | Difficult | FPS | Fantasy | First-Person | Gothic | Magic | Old School | Puzzle | RPG | Retro | Shooter | Singleplayer,"While the Sidhe elf Corvus battled the evil forces of D'Sparil, the remaining Serpent Riders were busy corrupting other dimensions. As a Warrior, Mage, or Cleric, you must defend your realm of Cronos from the second Serpent Rider known as Korax.",windows,Family Sharing | Single-player | Steam Cloud,2.99,609,92,Very Positive,701,0.868758916,,661,FALSE
2370,HeXen: Deathkings of the Dark Citadel,03/08/07,Action,1990's | Action | Boomer Shooter | Classic | Dark Fantasy | FPS | Fantasy | First-Person | Retro | Shooter | Singleplayer,"Hexen: Deathkings of the Dark Citadel is a dark fantasy first-person shooter and expansion to Hexen: Beyond Heretic. After discovering the Chaos Sphere, you have been transported to the Realm of the Dead. Now, your only way home is blocked by the Dark Citadel.",windows,Family Sharing | Single-player | Steam Cloud,2.99,147,46,Mostly Positive,193,0.761658031,,184,FALSE
2390,Heretic: Shadow of the Serpent Riders,03/08/07,Action,1990's | 2.5D | Action | Adventure | Boomer Shooter | Classic | Dark Fantasy | FPS | Fantasy | First-Person | Horror | Magic | Multiplayer | Old School | Retro | Shooter | Singleplayer,"In a realm corrupted by the evil magic of three brothers known as the Serpent Riders, you are a heretic. As one of the last Sidhe elves, and a capable mage, you embark on a quest for vengeance against those who slaughtered your friends, family, and entire race.",windows,Family Sharing | Multi-player | Single-player | Steam Cloud,2.99,1014,66,Very Positive,1080,0.938888889,,1017,FALSE
2400,The Ship: Murder Party,11/07/06,Action | Indie | RPG,Action | Adventure | Assassin | Comedy | Difficult | FPS | First-Person | Funny | Indie | Multiplayer | Mystery | RPG | Replay Value | Shooter | Simulation | Singleplayer | Stealth | Strategy | Stylized | Survival,The Ship is a murder mystery multiplayer.,windows,Family Sharing | LAN PvP | Multi-player | Online PvP | PvP | Single-player | Steam Trading Cards | Valve Anti-Cheat enabled,0,5094,843,Very Positive,5937,0.858009096,76,2552,TRUE
2450,Bloody Good Time,29/10/10,Action,Action | Blood | Comedy | FPS | First-Person | Funny | Gore | Multiplayer | Shooter | Singleplayer,"Congratulations, you’ve just been cast in your first slasher movie by the notorious Director X!",windows,Family Sharing | Multi-player | Single-player | Steam Achievements,4.29,822,231,Mostly Positive,1053,0.780626781,73,889,FALSE
2500,Shadowgrounds,08/05/06,Action,Action | Adventure | Aliens | Co-op | Combat | Dark | Gore | Horror | Indie | Isometric | Local Co-Op | Multiplayer | PvE | Sci-fi | Shoot 'Em Up | Shooter | Singleplayer | Top-Down | Top-Down Shooter | Twin Stick Shooter,"Shadowgrounds breathes fresh air into the action genre with explosive combat sequences, an innovative weapon upgrade system, and an intriguing storyline. The adrenaline-pumping, top-down gameplay and audiovisual fireworks set the scene for this new action experience which also includes single computer (split keyboard or joystick) co-op...",windows | mac,Family Sharing | Multi-player | Remote Play Together | Shared/Split Screen | Single-player | Steam Trading Cards,3.99,1254,286,Very Positive,1540,0.814285714,74,1173,FALSE
2520,Gumboy - Crazy Adventures™,19/12/06,Casual | Indie,2D | 2D Platformer | Action | Casual | Flight | Indie | Physics | Platformer | Singleplayer,"Gumboy has fun and novel gameplay set in a richly imagined world. With simple game controls, Gumboy lets the player bounce, roll, float, and fly through the world. Additionally, Gumboy can change size, shape and material.",windows,Family Sharing | Single-player,0,,,,,,,,TRUE
2590,Alpha Prime,07/11/07,Action,Action | Difficult | FPS | First-Person | Gore | Sci-fi | Shooter | Singleplayer | Space | Violent,"Somewhere in deep space, at an apparently abandoned mining base on the asteriod Alpha Prime, something has gone terribly wrong. Miners were warned that the hubbardium they were mining was too dangerous, but the lure of unimaginable wealth was too strong.",windows,Family Sharing | Single-player,2.99,792,651,Mixed,1443,0.548856549,59,784,FALSE
2600,Vampire: The Masquerade - Bloodlines,22/03/07,Action,Action | Action RPG | Adventure | Atmospheric | Classic | Cult Classic | Dark | Female Protagonist | First-Person | Gothic | Great Soundtrack | Horror | Immersive | RPG | Singleplayer | Stealth | Story Rich | Supernatural | Third Person | Vampire,"Vampire®: The Masquerade-Bloodlines™ delivers a new type of RPG experience-one that blends all the core elements of a traditional RPG with the graphical richness, immediacy and brutal combat of a first-person action game. The game plunges players into the dark and gritty vampire underworld of modern-day L.A. as a creature of the night.",windows,Family Sharing | Single-player,14.99,12637,698,Very Positive,13335,0.947656543,80,11965,FALSE
2610,GUN™,13/10/06,Action,Action | Adventure | Atmospheric | Bullet Time | Classic | Controller | Cult Classic | Gore | Great Soundtrack | Horses | Open World | RPG | Sandbox | Shooter | Singleplayer | Story Rich | Third Person | Third-Person Shooter | Violent | Western,"When life robs Colton White of all that matters, the only thing left he can trust is his GUN. From award-winning developer, Neversoft, and accomplished screenwriter, Randall Jahnson (The Mask of Zorro, The Doors), GUN follows Colton on his quest for discovery as he seeks to exact vengeful justice on those who have wronged him.",windows,Family Sharing | Single-player,9.99,1742,155,Very Positive,1897,0.91829204,76,1738,FALSE
2620,Call of Duty®,13/10/06,Action,Action | America | Atmospheric | Classic | Co-op | Difficult | FPS | First-Person | Historical | Linear | Military | Multiplayer | Nostalgia | Old School | Realistic | Shooter | Singleplayer | Story Rich | War | World War II,Call of Duty® delivers the gritty realism and cinematic intensity of World War II's epic battlefield moments like never before - through the eyes of citizen soldiers and unsung heroes from an alliance of countries who together helped shape the course of modern history.,windows,Family Sharing | Multi-player | Single-player,14.99,6106,346,Very Positive,6452,0.946373218,91,5993,FALSE
2630,Call of Duty® 2,13/10/06,Action,Action | Adventure | Atmospheric | Casual | Classic | Co-op | Controller | FPS | First-Person | Historical | Military | Multiplayer | Online Co-Op | Shooter | Simulation | Singleplayer | Story Rich | War | World War II | Zombies,"Call of Duty® 2 redefines the cinematic intensity and chaos of battle as seen through the eyes of ordinary soldiers fighting together in epic WWII conflicts. The sequel to 2003's Call of Duty, winner of over 80 Game of the Year awards, Call of Duty 2 offers more immense, more intense, more realistic battles than ever before, thanks to...",windows | mac,Family Sharing | Multi-player | Single-player,14.99,9245,643,Very Positive,9888,0.934971683,86,7775,FALSE
2640,Call of Duty: United Offensive,13/10/06,Action,Action | Atmospheric | Classic | FPS | First-Person | Historical | Military | Multiplayer | Shooter | Singleplayer | War | World War II,Award-winning developer Gray Matter Interactive follows up on the success of Infinity Ward's Call of Duty™ - winner of over 80 Game of the Year and 50 Editors' Choice awards worldwide - with Call of Duty™: United Offensive™.,windows,Family Sharing | Multi-player | Single-player,14.99,1736,258,Very Positive,1994,0.870611836,87,1846,FALSE
2710,Act of War: Direct Action,12/03/08,Action,3D | Action | Destruction | Gore | Military | Multiplayer | Political | Politics | RTS | Real-Time | Singleplayer | Strategy | Top-Down | War,"Tomorrow's War Is NOW Ripped from today's headlines, Act of War: Direct Action™ is a frightening tale of suspense, international intrigue and geopolitical military conflict. This real-time strategy experience puts you squarely in control of counterterrorist forces and delivers a first look at tomorrow's war.",windows,Family Sharing | Multi-player | Single-player,1.99,493,57,Very Positive,550,0.896363636,82,501,FALSE
2720,ThreadSpace: Hyperbol,12/07/07,Action | Indie | Strategy,3D | Action | Indie | Multiplayer | Real-Time | Space | Strategy | Team-Based,"ThreadSpace: Hyperbol is an action-strategy game set in the distant future. Players battle each other on roads in space as they pilot massive ships capable of firing a wide variety of weapons. Create defenses, coordinate with your team, and launch an assault against your opponents to achieve victory!",windows,Co-op | Family Sharing | Includes level editor | LAN Co-op | LAN PvP | Multi-player | Online Co-op | Online PvP | PvP,3.99,34,12,Mostly Positive,46,0.739130435,,,FALSE
2800,X2: The Threat,21/07/06,Strategy,Action | Economy | Exploration | Flight | Open World | Sandbox | Sci-fi | Simulation | Singleplayer | Space | Space Sim | Strategy | Trading,"X²: The Threat is of a new generation of space simulator games, you play the role of Julian Gardna who continues the story set by X: Beyond The Frontier. The updated graphics engine gives the universe a fresher feel with newly designed ships and stations adding to the complexity of the universe.",windows,Captions available | Family Sharing | Single-player | Steam Cloud,4.99,390,84,Very Positive,474,0.82278481,72,395,FALSE
2810,X3: Reunion,21/07/06,Strategy,4X | Action | Economy | Exploration | Flight | Open World | Sandbox | Sci-fi | Simulation | Singleplayer | Space | Space Sim | Strategy | Trading,"X3: Reunion continues the epic space saga, blending deep space trading and intense real-time combat. Explore a vast universe, establish your empire, and shape the new frontier. With enhanced graphics and intricate economies, it's a journey of strategy, simulation, and interstellar intrigue.",windows | mac | linux,Captions available | Family Sharing | Single-player | Steam Cloud,9.99,478,188,Mostly Positive,666,0.717717718,71,528,FALSE
2820,X3: Terran Conflict,16/10/08,Action | Simulation | Strategy,4X | Action | Atmospheric | Capitalism | Economy | Exploration | Flight | Great Soundtrack | Management | Moddable | Multiplayer | Open World | Sandbox | Sci-fi | Simulation | Singleplayer | Space | Space Sim | Strategy | Trading,"It is the year 2938. The long wished-for encounter of the X Universe and the Earth holds both joy and sorrow for the people. Despite flourishing trade, the clash of the diverse races, cultures and life forms creates new tensions, mistrust and open conflict that need to be overcome!",windows | mac | linux,Captions available | Family Sharing | Full controller support | Single-player | Steam Achievements | Steam Cloud,15.99,2338,398,Very Positive,2736,0.854532164,73,1976,FALSE
